image_id,region,lon,lat,captured_at
302396431444453,Laval,-73.809663615072,45.607136499859,1550350399059
263044712239787,Laval,-73.808425681809,45.607106622299,1548335212773
2845055219095519,Laval,-73.808800947639,45.607422954029,1572720370726
1609214919577238,Capitale-Nationale,-71.234262896853,47.505671043265,1683369821000
871044605390791,Estrie,-72.127182409811,45.359934269511,1764795809345
1867538657179951,Estrie,-71.914887555157,45.628367789947,1765045891044
248824754173493,Capitale-Nationale,-71.232123499302,47.510161640716,1692635242000
342009621656460,Centre-du-Quebec,-72.273242483849,46.403571379441,1696347675000
1019237265917525,Chaudiere-Appalaches,-71.042319638458,46.450287947978,1693490261000
300439914998818,Outaouais,-75.610397576556,45.716296957696,1595688539660
147078504102328,Outaouais,-77.28747301191,46.987366200782,1596653994254
1649724869039037,Mauricie,-73.449142071134,47.754002492474,1754174600000
1470370020390497,Chaudiere-Appalaches,-71.025453425593,46.431882725377,1693490538000
914553599114417,Outaouais,-77.276351305188,46.984418399893,1596653992731
1126751887832501,Monteregie,-73.258316837304,45.379607988908,1437047194174
888778071702543,Outaouais,-77.280868504379,46.983908099895,1596653992126
203039148123487,Monteregie,-73.258222223468,45.380072216304,1437047199000
180618937303108,Centre-du-Quebec,-72.066082273888,46.210827104821,1572610074522
775333719786272,Monteregie,-73.257283695814,45.591343184906,1465813812000
268135575013032,Outaouais,-77.272930803204,46.981189800042,1596653988868
755210562023542,Monteregie,-73.244712346571,45.36587502944,1437048387777
2955133284733237,Centre-du-Quebec,-72.058865669888,46.218953858646,1465817902000
262859179870891,Monteregie,-73.240377491355,45.593718296885,1703351288000
1185388882159301,Laval,-73.746568736369,45.656206590161,1680865281098
143837327664060,Outaouais,-77.275608105419,46.98389430017,1596653992050
1468948257562346,Laurentides,-75.38292845878,46.420381507896,1755201501000
1357762778409044,Monteregie,-73.258221960136,45.591218714276,1679504778000
210236537576622,Centre-du-Quebec,-72.058932515722,46.218084534653,1572610110523
507313474040309,Laurentides,-75.661147253133,46.271583306373,1489325597000
1329277585144516,Laval,-73.746863497931,45.65651764289,1722690515259
939292470167502,Outaouais,-77.286445905096,46.986449981827,1596653993664
2029782947161845,Centre-du-Quebec,-72.059326751534,46.217886823362,1407158805000
1022009225851879,Laval,-73.746934073457,45.656344452756,1680963799243
185972753391985,Estrie,-71.39846331721,45.66652411354,1566681695330
1086392163042813,Laval,-73.62247645839,45.640058080182,1569332979000
372380847532866,Laurentides,-75.660261111359,46.272558333025,1489325602000
154698396544287,Outaouais,-77.277605528869,46.985396974727,1596653993246
293909142319418,Centre-du-Quebec,-72.059374116007,46.218627802687,1465984623000
1494441524733937,Laval,-73.746917509832,45.656312384119,1703016322788
967132974591863,Capitale-Nationale,-70.011193793637,47.730555253505,1692731008000
2652823941677626,Outaouais,-77.279122476028,46.984708602049,1596653992816
237988761413348,Centre-du-Quebec,-72.069306099316,46.208917393255,1406537691000
1256462331654591,Capitale-Nationale,-70.00978923214,47.731291680444,1684512388000
308341294125457,Estrie,,,1566667460359
175597737697957,Outaouais,-77.277823803125,46.985487999989,1596653993522
191896303632508,Laval,-73.708271436619,45.652686981913,1681115613560
689478636001964,Capitale-Nationale,-70.011503235455,47.730382924586,1692726293000
218215513150687,Outaouais,-77.277138020281,46.984967698004,1596653992826
959129188695266,Capitale-Nationale,-70.011996844311,47.731018672901,1684491148000
1289364162191612,Montreal,-73.9423528,45.4602194,1604334413000
1014960349753547,Laval,-73.708721170003,45.652468975484,1722017798779
1379841646143251,Laval,-73.690215614687,45.662937711399,1681115985940
318396679909854,Outaouais,-77.274124003166,46.982582800001,1596653989615
525887983542948,Montreal,-73.9400722,45.4610333,1570732410000
931605990939155,Outaouais,-77.274863209726,46.983272600268,1596653991307
341761465677692,Gaspesie-Iles-de-la-Madeleine,-65.480174,48.939386,1719872194000
1567834277246975,Montreal,-73.942438,45.460168,1723573373000
1000801497123672,Outaouais,-77.287698630203,46.980247627378,1596653987914
1120990322330053,Gaspesie-Iles-de-la-Madeleine,-65.480596,48.939993,1719838334000
1189025822165684,Montreal,-73.943733110071,45.463172239263,1604336114419
906652814599283,Gaspesie-Iles-de-la-Madeleine,-65.480198,48.939874,1719768015000
204849521466196,Outaouais,-77.286242905418,46.985718017806,1596653993653
286713876272737,Monteregie,-73.329826229416,45.515588079316,1407166177000
1316555032683217,Montreal,-73.9433421,45.4629661,1723571390000
1054114592522286,Monteregie,-74.118766139197,45.320341669873,1704226457000
491458176606230,Gaspesie-Iles-de-la-Madeleine,-65.47999836701,48.939766242181,1719755622000
239351317951449,Outaouais,-77.2866925087,46.987079000149,1596653994113
1550277939113141,Monteregie,-73.33018211131,45.515405553995,1691175649916
961290187971388,Outaouais,-77.285944305572,46.984960199797,1596653992924
1493073268030811,Montreal,-73.9437775,45.4632225,1723570318000
1774737743133863,Mauricie,-73.879352896418,47.897390189678,1754163351000
1066043014208105,Outaouais,-77.282017493611,46.983509699773,1596653991318
1060545738882190,Estrie,-71.736768802366,45.455608560239,1750689917868
610587481264220,Chaudiere-Appalaches,-70.499863303818,46.495465615029,1690644889000
741606011074400,Estrie,-72.46681,45.05169,1681142112000
1535955724036592,Estrie,-71.744401413854,45.453798553476,1750690041324
1202794903507625,Laval,-73.789268909906,45.536778564524,1521318865635
831009831889670,Chaudiere-Appalaches,-70.499682206958,46.519339487605,1690637857000
666164542191672,Chaudiere-Appalaches,-71.255691,46.000995,1683469796000
225623395994795,Laval,-73.869139987528,45.520929102101,1568889709000
1646605432467409,Estrie,-72.467227050498,45.052119260525,1682163289000
1055749422043646,Laval,-73.789597795187,45.536721435213,1654000882555
1518347375576387,Chaudiere-Appalaches,-70.484379326063,46.510894894801,1690644740000
613623436751174,Outaouais,-75.370851999972,45.894567,1452257674000
125085326282671,Laval,-73.869158875147,45.520709679692,1568889721000
110443602047612,Chaudiere-Appalaches,-71.250863158154,46.000400178062,1683469647000
1285723381822814,Laval,-73.788732286723,45.536649684186,1548438034019
594297158629439,Laval,-73.783141848932,45.535035813148,1572718364129
2287436341425468,Outaouais,-75.371932299972,45.8947535,1452259479000
187675629876634,Laval,-73.789190082387,45.536734326494,1527552111190
1407121380175334,Monteregie,-74.154838725323,45.379266167896,1710594232800
153624763328803,Laval,-73.78988830096,45.53659550965,1548420610169
1079003043368151,Monteregie,-74.155776263725,45.379323777163,1710608233616
1055093465674291,Laval,-73.789830912349,45.536490072725,1696532883169
480351404599807,Monteregie,-74.142078181266,45.381866447434,1720975487616
4074029535988964,Laurentides,-74.870676118424,46.100642150287,1602514826789
706507247997830,Mauricie,-72.767741660767,46.811927168167,1695492171000
385965920342503,Laurentides,-75.142917999972,47.009756199972,1659448489000
530221205025152,Laurentides,-74.867565745344,46.099244903557,1602514619983
637425102749992,Saguenay-Lac-Saint-Jean,-73.289288401461,48.252073115884,1754229172000
1056508432199912,Capitale-Nationale,-70.3607231,47.4804881,1692886892000
841760020839377,Capitale-Nationale,-70.343715351704,47.463727411883,1692897743000
535030876089670,Montreal,-73.580166313992,45.631576800542,1606937965151
545512120320735,Lanaudiere,-73.578403051255,45.954224376999,1654013734547
1060035675828518,Montreal,-73.581836436712,45.629872705493,1699112186425
494677944909853,Estrie,-72.107269042072,45.276925250125,1558121674000
1071718817071572,Lanaudiere,-73.5784236,45.9540308,1654003307739
1627502434295674,Lanaudiere,-73.571313889147,45.958137367999,1654003346726
632094352350197,Estrie,-72.103132,45.273483,1689168039000
288935606165264,Estrie,-72.102622225147,45.273071212693,1465735044782
204828037970953,Outaouais,-77.013492653085,45.840189806397,1602426028524
218227723140148,Outaouais,-77.003088178577,45.852848139312,1602426103023
1136607887072464,Laurentides,-74.729881725865,46.191121666303,1653425032905
1009564312912831,Outaouais,-77.013434193847,45.840812726279,1562441157000
264267378741305,Outaouais,-76.276583805271,46.823777528201,1531247634000
1452814911836871,Laurentides,-74.729928125253,46.188872127813,1655399039354
